Filename,Prompt,Language,Score_Level,essay_len,num_sentence,noun_count,verb_count,adj_count,modal_count,noun_per_sentence,verb_per_sentence,adj_per_sentence,modal_per_sentence,the_count,aan_count,one_count,this_count,that_count,these_count,those_count,other_det_count,the_freq,aan_freq,one_freq,this_freq,that_freq,these_freq,those_freq,other_det_freq
1165743.txt,P8,SPA,high,324,18,68,69,43,6,3.777777778,3.833333333,2.388888889,0.333333333,12,10,0,4,1,0,1,0,0.037037037,0.030864198,0,0.012345679,0.00308642,0,0.00308642,0
1165979.txt,P4,SPA,medium,293,11,61,56,21,9,5.545454545,5.090909091,1.909090909,0.818181818,16,13,0,1,0,0,0,4,0.054607509,0.044368601,0,0.003412969,0,0,0,0.013651877
1168117.txt,P5,SPA,high,312,11,83,50,28,13,7.545454545,4.545454545,2.545454545,1.181818182,36,0,2,1,0,0,0,1,0.115384615,0,0.006410256,0.003205128,0,0,0,0.003205128
1169072.txt,P6,SPA,high,359,6,79,66,24,12,13.16666667,11,4,2,17,17,0,3,2,0,0,3,0.04735376,0.04735376,0,0.008356546,0.005571031,0,0,0.008356546
1169186.txt,P6,SPA,medium,312,6,65,59,17,7,10.83333333,9.833333333,2.833333333,1.166666667,14,12,0,0,1,0,0,3,0.044871795,0.038461538,0,0,0.003205128,0,0,0.009615385
1170027.txt,P8,SPA,high,429,23,88,94,39,12,3.826086957,4.086956522,1.695652174,0.52173913,13,16,0,0,2,0,2,8,0.03030303,0.037296037,0,0,0.004662005,0,0.004662005,0.018648019
1170169.txt,P8,SPA,high,401,13,76,93,32,6,5.846153846,7.153846154,2.461538462,0.461538462,22,6,0,2,1,0,0,6,0.054862843,0.014962594,0,0.004987531,0.002493766,0,0,0.014962594
1170971.txt,P5,SPA,medium,412,25,115,70,39,7,4.6,2.8,1.56,0.28,26,11,2,10,0,0,0,12,0.063106796,0.026699029,0.004854369,0.024271845,0,0,0,0.029126214
1173148.txt,P4,SPA,high,340,18,93,64,32,3,5.166666667,3.555555556,1.777777778,0.166666667,6,17,1,2,1,1,0,3,0.017647059,0.05,0.002941176,0.005882353,0.002941176,0.002941176,0,0.008823529
1174410.txt,P8,SPA,medium,337,6,64,81,19,4,10.66666667,13.5,3.166666667,0.666666667,7,10,2,0,4,0,1,2,0.020771513,0.029673591,0.005934718,0,0.011869436,0,0.002967359,0.005934718
1175412.txt,P3,SPA,high,328,22,58,67,34,8,2.636363636,3.045454545,1.545454545,0.363636364,3,4,1,6,1,0,0,1,0.009146341,0.012195122,0.00304878,0.018292683,0.00304878,0,0,0.00304878
1175488.txt,P8,SPA,medium,304,11,67,69,16,7,6.090909091,6.272727273,1.454545455,0.636363636,10,11,1,2,0,0,0,5,0.032894737,0.036184211,0.003289474,0.006578947,0,0,0,0.016447368
1176593.txt,P5,SPA,high,368,19,106,56,38,16,5.578947368,2.947368421,2,0.842105263,22,3,1,5,0,1,0,2,0.059782609,0.008152174,0.002717391,0.013586957,0,0.002717391,0,0.005434783
1181599.txt,P2,SPA,high,402,14,80,86,46,6,5.714285714,6.142857143,3.285714286,0.428571429,6,4,1,4,2,0,1,5,0.014925373,0.009950249,0.002487562,0.009950249,0.004975124,0,0.002487562,0.012437811
1187884.txt,P8,SPA,medium,297,10,69,65,34,4,6.9,6.5,3.4,0.4,7,2,2,2,0,1,3,1,0.023569024,0.006734007,0.006734007,0.006734007,0,0.003367003,0.01010101,0.003367003
1195764.txt,P6,SPA,high,309,15,66,70,26,5,4.4,4.666666667,1.733333333,0.333333333,22,12,0,1,0,0,0,5,0.071197411,0.038834951,0,0.003236246,0,0,0,0.01618123
1198364.txt,P4,SPA,medium,272,14,42,51,22,9,3,3.642857143,1.571428571,0.642857143,13,4,1,4,1,1,0,3,0.047794118,0.014705882,0.003676471,0.014705882,0.003676471,0.003676471,0,0.011029412
1200117.txt,P5,SPA,medium,271,16,81,40,27,3,5.0625,2.5,1.6875,0.1875,17,11,3,1,0,0,0,0,0.062730627,0.040590406,0.011070111,0.003690037,0,0,0,0
1202210.txt,P4,SPA,medium,299,19,74,66,18,9,3.894736842,3.473684211,0.947368421,0.473684211,15,8,0,7,1,1,0,4,0.050167224,0.026755853,0,0.023411371,0.003344482,0.003344482,0,0.013377926
1204971.txt,P4,SPA,medium,348,14,85,63,20,8,6.071428571,4.5,1.428571429,0.571428571,26,3,2,1,3,0,2,3,0.074712644,0.00862069,0.005747126,0.002873563,0.00862069,0,0.005747126,0.00862069
1207117.txt,P4,SPA,low,179,10,45,41,14,4,4.5,4.1,1.4,0.4,8,2,0,5,0,0,1,2,0.044692737,0.011173184,0,0.027932961,0,0,0.005586592,0.011173184
1208336.txt,P5,SPA,medium,308,11,67,73,27,14,6.090909091,6.636363636,2.454545455,1.272727273,9,4,0,0,2,0,0,1,0.029220779,0.012987013,0,0,0.006493506,0,0,0.003246753
1209138.txt,P4,SPA,high,503,30,109,104,33,12,3.633333333,3.466666667,1.1,0.4,23,11,0,1,2,0,0,7,0.045725646,0.021868787,0,0.001988072,0.003976143,0,0,0.013916501
1209251.txt,P3,SPA,high,383,18,87,71,40,11,4.833333333,3.944444444,2.222222222,0.611111111,24,10,0,4,2,0,1,2,0.062663185,0.026109661,0,0.010443864,0.005221932,0,0.002610966,0.005221932
1211657.txt,P6,SPA,medium,370,13,68,77,17,6,5.230769231,5.923076923,1.307692308,0.461538462,11,18,1,0,2,0,0,7,0.02972973,0.048648649,0.002702703,0,0.005405405,0,0,0.018918919
1214305.txt,P6,SPA,medium,305,13,71,58,18,9,5.461538462,4.461538462,1.384615385,0.692307692,31,12,1,1,1,1,0,3,0.101639344,0.039344262,0.003278689,0.003278689,0.003278689,0.003278689,0,0.009836066
1214625.txt,P4,SPA,medium,323,21,64,70,23,3,3.047619048,3.333333333,1.095238095,0.142857143,14,3,0,7,0,0,0,1,0.043343653,0.009287926,0,0.021671827,0,0,0,0.003095975
1215222.txt,P5,SPA,medium,303,21,85,49,32,16,4.047619048,2.333333333,1.523809524,0.761904762,11,3,0,5,2,0,0,2,0.03630363,0.00990099,0,0.01650165,0.00660066,0,0,0.00660066
1218175.txt,P4,SPA,medium,492,11,71,114,24,6,6.454545455,10.36363636,2.181818182,0.545454545,16,17,1,0,3,0,0,3,0.032520325,0.034552846,0.00203252,0,0.006097561,0,0,0.006097561
1222065.txt,P6,SPA,medium,361,21,68,80,27,7,3.238095238,3.80952381,1.285714286,0.333333333,16,18,4,0,1,0,0,2,0.04432133,0.049861496,0.011080332,0,0.002770083,0,0,0.005540166
1222636.txt,P5,SPA,medium,395,15,89,66,35,9,5.933333333,4.4,2.333333333,0.6,18,17,3,2,0,1,1,1,0.04556962,0.043037975,0.007594937,0.005063291,0,0.002531646,0.002531646,0.002531646
1222918.txt,P7,SPA,medium,268,13,61,55,20,8,4.692307692,4.230769231,1.538461538,0.615384615,26,2,0,0,0,0,1,3,0.097014925,0.007462687,0,0,0,0,0.003731343,0.01119403
1229300.txt,P1,SPA,medium,329,16,60,70,39,7,3.75,4.375,2.4375,0.4375,4,21,3,4,3,0,0,1,0.012158055,0.063829787,0.009118541,0.012158055,0.009118541,0,0,0.003039514
1231858.txt,P8,SPA,medium,360,14,55,85,18,12,3.928571429,6.071428571,1.285714286,0.857142857,8,2,3,2,0,0,0,2,0.022222222,0.005555556,0.008333333,0.005555556,0,0,0,0.005555556
1232239.txt,P7,SPA,medium,304,9,65,57,20,13,7.222222222,6.333333333,2.222222222,1.444444444,7,7,0,12,2,0,1,6,0.023026316,0.023026316,0,0.039473684,0.006578947,0,0.003289474,0.019736842
1234478.txt,P5,SPA,high,468,20,124,90,37,15,6.2,4.5,1.85,0.75,35,10,4,2,1,0,1,3,0.074786325,0.021367521,0.008547009,0.004273504,0.002136752,0,0.002136752,0.006410256
1235384.txt,P6,SPA,low,258,18,50,58,8,6,2.777777778,3.222222222,0.444444444,0.333333333,19,7,0,0,5,0,0,1,0.073643411,0.027131783,0,0,0.019379845,0,0,0.003875969
1237942.txt,P2,SPA,medium,313,10,67,69,39,4,6.7,6.9,3.9,0.4,14,9,2,0,3,0,0,2,0.044728435,0.028753994,0.006389776,0,0.009584665,0,0,0.006389776
1242689.txt,P7,SPA,medium,257,15,49,56,16,9,3.266666667,3.733333333,1.066666667,0.6,13,13,0,1,0,0,0,4,0.050583658,0.050583658,0,0.003891051,0,0,0,0.015564202
1244220.txt,P1,SPA,medium,267,11,54,43,37,6,4.909090909,3.909090909,3.363636364,0.545454545,13,16,1,1,1,0,0,1,0.048689139,0.059925094,0.003745318,0.003745318,0.003745318,0,0,0.003745318
1245922.txt,P2,SPA,high,384,12,83,82,47,10,6.916666667,6.833333333,3.916666667,0.833333333,23,7,3,5,2,0,0,4,0.059895833,0.018229167,0.0078125,0.013020833,0.005208333,0,0,0.010416667
1249660.txt,P4,SPA,medium,376,11,85,78,19,6,7.727272727,7.090909091,1.727272727,0.545454545,38,6,1,8,2,2,0,4,0.10106383,0.015957447,0.002659574,0.021276596,0.005319149,0.005319149,0,0.010638298
1251404.txt,P5,SPA,high,343,15,71,59,42,12,4.733333333,3.933333333,2.8,0.8,12,12,2,2,2,1,1,2,0.034985423,0.034985423,0.005830904,0.005830904,0.005830904,0.002915452,0.002915452,0.005830904
1251412.txt,P6,SPA,medium,417,10,78,97,22,9,7.8,9.7,2.2,0.9,9,11,2,2,2,0,0,5,0.021582734,0.026378897,0.004796163,0.004796163,0.004796163,0,0,0.011990408
1252208.txt,P7,SPA,high,306,10,74,61,25,10,7.4,6.1,2.5,1,14,7,0,1,1,0,0,2,0.045751634,0.022875817,0,0.003267974,0.003267974,0,0,0.006535948
1254076.txt,P5,SPA,medium,353,11,73,68,23,7,6.636363636,6.181818182,2.090909091,0.636363636,28,3,0,4,1,0,0,3,0.079320113,0.008498584,0,0.011331445,0.002832861,0,0,0.008498584
1254410.txt,P1,SPA,medium,339,12,63,78,38,4,5.25,6.5,3.166666667,0.333333333,6,9,1,0,2,0,0,1,0.017699115,0.026548673,0.002949853,0,0.005899705,0,0,0.002949853
1258043.txt,P6,SPA,high,332,10,62,73,24,9,6.2,7.3,2.4,0.9,17,12,0,2,2,0,0,6,0.051204819,0.036144578,0,0.006024096,0.006024096,0,0,0.018072289
1268792.txt,P6,SPA,high,438,15,96,78,33,11,6.4,5.2,2.2,0.733333333,25,9,1,1,0,0,0,1,0.057077626,0.020547945,0.002283105,0.002283105,0,0,0,0.002283105
1271259.txt,P4,SPA,low,260,5,64,46,27,3,12.8,9.2,5.4,0.6,20,8,0,0,0,0,0,2,0.076923077,0.030769231,0,0,0,0,0,0.007692308
1271702.txt,P4,SPA,low,184,9,54,32,12,4,6,3.555555556,1.333333333,0.444444444,15,2,0,2,0,0,0,1,0.081521739,0.010869565,0,0.010869565,0,0,0,0.005434783
1272992.txt,P1,SPA,medium,262,9,62,35,34,8,6.888888889,3.888888889,3.777777778,0.888888889,5,18,9,0,2,0,0,2,0.019083969,0.06870229,0.034351145,0,0.007633588,0,0,0.007633588
1277260.txt,P6,SPA,medium,332,9,71,65,20,6,7.888888889,7.222222222,2.222222222,0.666666667,17,15,1,0,3,0,0,3,0.051204819,0.045180723,0.003012048,0,0.009036145,0,0,0.009036145
1277729.txt,P1,SPA,medium,240,15,54,48,28,5,3.6,3.2,1.866666667,0.333333333,13,5,3,6,0,0,2,6,0.054166667,0.020833333,0.0125,0.025,0,0,0.008333333,0.025
1279194.txt,P5,SPA,medium,334,14,104,55,22,12,7.428571429,3.928571429,1.571428571,0.857142857,24,6,1,3,2,0,0,1,0.071856287,0.017964072,0.002994012,0.008982036,0.005988024,0,0,0.002994012
1279370.txt,P6,SPA,high,396,19,99,73,26,13,5.210526316,3.842105263,1.368421053,0.684210526,13,17,0,4,3,0,0,8,0.032828283,0.042929293,0,0.01010101,0.007575758,0,0,0.02020202
1279648.txt,P6,SPA,medium,364,16,94,64,32,12,5.875,4,2,0.75,19,24,0,1,3,2,0,6,0.052197802,0.065934066,0,0.002747253,0.008241758,0.005494505,0,0.016483516
1279742.txt,P6,SPA,medium,294,11,68,61,24,13,6.181818182,5.545454545,2.181818182,1.181818182,15,9,1,1,1,0,0,7,0.051020408,0.030612245,0.003401361,0.003401361,0.003401361,0,0,0.023809524
1281611.txt,P5,SPA,medium,311,18,93,45,38,11,5.166666667,2.5,2.111111111,0.611111111,21,11,0,0,0,0,0,4,0.067524116,0.035369775,0,0,0,0,0,0.012861736
1283963.txt,P1,SPA,high,356,19,78,62,43,8,4.105263158,3.263157895,2.263157895,0.421052632,21,10,11,2,3,0,1,5,0.058988764,0.028089888,0.030898876,0.005617978,0.008426966,0,0.002808989,0.014044944
1284383.txt,P6,SPA,high,335,21,79,58,30,6,3.761904762,2.761904762,1.428571429,0.285714286,18,17,1,2,0,0,0,6,0.053731343,0.050746269,0.002985075,0.005970149,0,0,0,0.017910448
1285680.txt,P4,SPA,medium,357,20,82,83,17,6,4.1,4.15,0.85,0.3,18,2,2,11,3,4,0,6,0.050420168,0.005602241,0.005602241,0.030812325,0.008403361,0.011204482,0,0.016806723
1297427.txt,P1,SPA,high,324,9,88,51,37,8,9.777777778,5.666666667,4.111111111,0.888888889,14,19,3,2,0,0,0,3,0.043209877,0.058641975,0.009259259,0.00617284,0,0,0,0.009259259
1299928.txt,P8,SPA,medium,337,12,63,73,34,9,5.25,6.083333333,2.833333333,0.75,15,13,0,5,0,0,0,6,0.044510386,0.038575668,0,0.014836795,0,0,0,0.017804154
1306397.txt,P5,SPA,high,341,18,80,59,33,20,4.444444444,3.277777778,1.833333333,1.111111111,23,6,1,4,1,1,0,5,0.06744868,0.017595308,0.002932551,0.011730205,0.002932551,0.002932551,0,0.014662757
1309204.txt,P1,SPA,high,282,10,64,50,42,5,6.4,5,4.2,0.5,15,7,2,1,2,0,0,2,0.053191489,0.024822695,0.007092199,0.003546099,0.007092199,0,0,0.007092199
1311489.txt,P7,SPA,high,313,19,72,58,29,4,3.789473684,3.052631579,1.526315789,0.210526316,26,8,1,3,0,1,0,4,0.083067093,0.025559105,0.003194888,0.009584665,0,0.003194888,0,0.012779553
1312890.txt,P3,SPA,high,349,17,94,66,37,5,5.529411765,3.882352941,2.176470588,0.294117647,15,8,0,0,0,3,0,3,0.042979943,0.022922636,0,0,0,0.008595989,0,0.008595989
1313953.txt,P6,SPA,low,300,11,78,61,22,7,7.090909091,5.545454545,2,0.636363636,16,9,1,0,0,0,1,7,0.053333333,0.03,0.003333333,0,0,0,0.003333333,0.023333333
1315961.txt,P2,SPA,medium,403,13,102,73,43,7,7.846153846,5.615384615,3.307692308,0.538461538,15,17,5,4,0,0,0,1,0.037220844,0.042183623,0.012406948,0.009925558,0,0,0,0.00248139
1318553.txt,P8,SPA,high,326,11,72,72,18,7,6.545454545,6.545454545,1.636363636,0.636363636,18,14,1,2,2,0,0,5,0.055214724,0.042944785,0.003067485,0.006134969,0.006134969,0,0,0.015337423
1319473.txt,P5,SPA,medium,293,19,74,49,22,9,3.894736842,2.578947368,1.157894737,0.473684211,17,6,1,1,0,1,0,6,0.058020478,0.020477816,0.003412969,0.003412969,0,0.003412969,0,0.020477816
1320757.txt,P4,SPA,medium,194,9,39,31,12,2,4.333333333,3.444444444,1.333333333,0.222222222,20,4,2,1,1,0,0,1,0.103092784,0.020618557,0.010309278,0.005154639,0.005154639,0,0,0.005154639
1321705.txt,P6,SPA,high,304,14,72,56,27,7,5.142857143,4,1.928571429,0.5,16,15,0,3,0,0,0,3,0.052631579,0.049342105,0,0.009868421,0,0,0,0.009868421
1323175.txt,P4,SPA,high,403,14,91,58,26,19,6.5,4.142857143,1.857142857,1.357142857,30,23,0,2,2,0,1,3,0.074441687,0.05707196,0,0.004962779,0.004962779,0,0.00248139,0.007444169
1324776.txt,P5,SPA,medium,386,17,89,78,32,14,5.235294118,4.588235294,1.882352941,0.823529412,15,4,3,2,2,0,0,7,0.038860104,0.010362694,0.007772021,0.005181347,0.005181347,0,0,0.018134715
1328621.txt,P7,SPA,medium,300,8,66,49,26,9,8.25,6.125,3.25,1.125,15,16,0,3,0,0,0,5,0.05,0.053333333,0,0.01,0,0,0,0.016666667
1328658.txt,P4,SPA,high,360,8,62,86,41,6,7.75,10.75,5.125,0.75,9,13,3,2,0,0,0,3,0.025,0.036111111,0.008333333,0.005555556,0,0,0,0.008333333
1329832.txt,P2,SPA,high,413,13,91,83,41,4,7,6.384615385,3.153846154,0.307692308,22,4,0,0,2,0,1,5,0.053268765,0.00968523,0,0,0.004842615,0,0.002421308,0.012106538
1335672.txt,P4,SPA,low,199,10,52,35,13,1,5.2,3.5,1.3,0.1,17,3,0,3,1,0,0,4,0.085427136,0.015075377,0,0.015075377,0.005025126,0,0,0.020100503
1338251.txt,P3,SPA,medium,329,17,87,61,30,1,5.117647059,3.588235294,1.764705882,0.058823529,18,8,0,5,1,0,0,2,0.054711246,0.024316109,0,0.015197568,0.003039514,0,0,0.006079027
1340599.txt,P6,SPA,medium,290,14,54,67,19,10,3.857142857,4.785714286,1.357142857,0.714285714,7,10,1,3,0,0,0,5,0.024137931,0.034482759,0.003448276,0.010344828,0,0,0,0.017241379
1347120.txt,P4,SPA,high,333,19,65,84,36,3,3.421052632,4.421052632,1.894736842,0.157894737,14,6,0,2,1,0,0,4,0.042042042,0.018018018,0,0.006006006,0.003003003,0,0,0.012012012
1348298.txt,P8,SPA,medium,328,13,54,72,20,9,4.153846154,5.538461538,1.538461538,0.692307692,1,16,1,0,0,0,0,3,0.00304878,0.048780488,0.00304878,0,0,0,0,0.009146341
1348345.txt,P4,SPA,medium,294,13,61,65,21,4,4.692307692,5,1.615384615,0.307692308,11,10,1,0,2,0,0,0,0.037414966,0.034013605,0.003401361,0,0.006802721,0,0,0
1350145.txt,P4,SPA,medium,364,15,81,78,30,12,5.4,5.2,2,0.8,23,7,0,3,1,0,0,2,0.063186813,0.019230769,0,0.008241758,0.002747253,0,0,0.005494505
1350639.txt,P2,SPA,high,350,20,83,74,39,4,4.15,3.7,1.95,0.2,11,4,0,1,1,0,0,4,0.031428571,0.011428571,0,0.002857143,0.002857143,0,0,0.011428571
1350846.txt,P6,SPA,high,323,15,83,57,11,9,5.533333333,3.8,0.733333333,0.6,24,7,2,2,1,0,0,6,0.074303406,0.021671827,0.00619195,0.00619195,0.003095975,0,0,0.018575851
1352639.txt,P1,SPA,medium,396,26,96,76,40,7,3.692307692,2.923076923,1.538461538,0.269230769,15,18,4,3,0,0,0,3,0.037878788,0.045454545,0.01010101,0.007575758,0,0,0,0.007575758
1352792.txt,P2,SPA,medium,340,19,93,59,28,9,4.894736842,3.105263158,1.473684211,0.473684211,15,16,0,5,3,2,0,5,0.044117647,0.047058824,0,0.014705882,0.008823529,0.005882353,0,0.014705882
1353168.txt,P4,SPA,medium,264,9,60,49,18,12,6.666666667,5.444444444,2,1.333333333,16,10,0,3,2,1,0,10,0.060606061,0.037878788,0,0.011363636,0.007575758,0.003787879,0,0.037878788
1356694.txt,P6,SPA,medium,248,12,59,43,20,7,4.916666667,3.583333333,1.666666667,0.583333333,14,11,2,1,0,1,0,2,0.056451613,0.044354839,0.008064516,0.004032258,0,0.004032258,0,0.008064516
1357724.txt,P1,SPA,medium,311,17,78,61,18,13,4.588235294,3.588235294,1.058823529,0.764705882,23,7,6,3,0,0,0,6,0.073954984,0.022508039,0.019292605,0.009646302,0,0,0,0.019292605
1361043.txt,P4,SPA,medium,310,6,79,54,30,4,13.16666667,9,5,0.666666667,13,3,1,2,0,1,0,10,0.041935484,0.009677419,0.003225806,0.006451613,0,0.003225806,0,0.032258065
1364983.txt,P5,SPA,high,443,20,113,68,49,7,5.65,3.4,2.45,0.35,38,3,2,1,2,2,3,3,0.085778781,0.006772009,0.004514673,0.002257336,0.004514673,0.004514673,0.006772009,0.006772009
1366352.txt,P8,SPA,medium,326,11,64,62,34,8,5.818181818,5.636363636,3.090909091,0.727272727,9,11,2,7,0,1,0,2,0.027607362,0.033742331,0.006134969,0.021472393,0,0.003067485,0,0.006134969
1367521.txt,P1,SPA,medium,251,8,44,56,21,2,5.5,7,2.625,0.25,3,12,5,1,0,0,0,2,0.011952191,0.047808765,0.019920319,0.003984064,0,0,0,0.007968127
1368174.txt,P8,SPA,medium,313,14,56,69,21,7,4,4.928571429,1.5,0.5,8,8,2,1,0,2,0,1,0.025559105,0.025559105,0.006389776,0.003194888,0,0.006389776,0,0.003194888
1374444.txt,P4,SPA,medium,302,14,57,79,22,8,4.071428571,5.642857143,1.571428571,0.571428571,14,7,1,0,2,0,0,2,0.046357616,0.023178808,0.003311258,0,0.006622517,0,0,0.006622517
1375526.txt,P2,SPA,medium,328,16,71,69,32,7,4.4375,4.3125,2,0.4375,8,7,0,0,3,2,1,4,0.024390244,0.021341463,0,0,0.009146341,0.006097561,0.00304878,0.012195122
1378691.txt,P3,SPA,medium,309,15,71,69,29,3,4.733333333,4.6,1.933333333,0.2,7,4,0,2,0,2,0,3,0.022653722,0.012944984,0,0.006472492,0,0.006472492,0,0.009708738
1380444.txt,P5,SPA,medium,331,13,86,56,19,19,6.615384615,4.307692308,1.461538462,1.461538462,38,10,1,2,2,0,0,0,0.114803625,0.03021148,0.003021148,0.006042296,0.006042296,0,0,0
1385159.txt,P1,SPA,high,351,14,61,69,27,20,4.357142857,4.928571429,1.928571429,1.428571429,9,12,0,1,4,0,0,3,0.025641026,0.034188034,0,0.002849003,0.011396011,0,0,0.008547009
1386656.txt,P7,SPA,high,310,12,60,67,26,6,5,5.583333333,2.166666667,0.5,21,11,1,3,3,0,0,2,0.067741935,0.035483871,0.003225806,0.009677419,0.009677419,0,0,0.006451613
1389928.txt,P8,SPA,medium,301,11,56,66,23,7,5.090909091,6,2.090909091,0.636363636,13,5,3,2,2,0,0,3,0.043189369,0.016611296,0.009966777,0.006644518,0.006644518,0,0,0.009966777
1391404.txt,P4,SPA,low,222,8,68,38,14,2,8.5,4.75,1.75,0.25,31,7,0,5,0,0,0,2,0.13963964,0.031531532,0,0.022522523,0,0,0,0.009009009
1391423.txt,P6,SPA,medium,306,8,59,62,23,2,7.375,7.75,2.875,0.25,18,10,0,1,1,0,1,4,0.058823529,0.032679739,0,0.003267974,0.003267974,0,0.003267974,0.013071895
1397197.txt,P6,SPA,high,406,24,87,82,22,10,3.625,3.416666667,0.916666667,0.416666667,18,15,0,1,3,0,0,3,0.044334975,0.036945813,0,0.002463054,0.007389163,0,0,0.007389163
1400867.txt,P6,SPA,medium,346,8,83,61,20,8,10.375,7.625,2.5,1,26,12,3,0,1,0,0,4,0.075144509,0.034682081,0.00867052,0,0.002890173,0,0,0.011560694
1405659.txt,P2,SPA,high,450,21,87,89,50,17,4.142857143,4.238095238,2.380952381,0.80952381,15,10,2,3,0,0,0,10,0.033333333,0.022222222,0.004444444,0.006666667,0,0,0,0.022222222
1409182.txt,P3,SPA,low,165,7,36,33,18,1,5.142857143,4.714285714,2.571428571,0.142857143,17,3,0,0,1,2,0,1,0.103030303,0.018181818,0,0,0.006060606,0.012121212,0,0.006060606
1409810.txt,P4,SPA,medium,395,15,84,80,28,7,5.6,5.333333333,1.866666667,0.466666667,26,13,0,1,2,0,0,3,0.065822785,0.032911392,0,0.002531646,0.005063291,0,0,0.007594937
1410813.txt,P7,SPA,medium,323,19,90,64,19,5,4.736842105,3.368421053,1,0.263157895,18,8,1,3,2,0,0,4,0.055727554,0.024767802,0.003095975,0.009287926,0.00619195,0,0,0.012383901
1411164.txt,P8,SPA,low,168,7,39,34,12,4,5.571428571,4.857142857,1.714285714,0.571428571,8,3,0,0,1,0,0,2,0.047619048,0.017857143,0,0,0.005952381,0,0,0.011904762
1411176.txt,P8,SPA,medium,300,12,68,61,25,5,5.666666667,5.083333333,2.083333333,0.416666667,9,8,0,3,2,0,0,1,0.03,0.026666667,0,0.01,0.006666667,0,0,0.003333333
1412246.txt,P6,SPA,low,319,6,59,80,16,5,9.833333333,13.33333333,2.666666667,0.833333333,20,7,1,0,0,0,0,3,0.062695925,0.021943574,0.003134796,0,0,0,0,0.009404389
1415206.txt,P4,SPA,high,314,23,76,64,23,3,3.304347826,2.782608696,1,0.130434783,18,5,1,4,0,0,0,4,0.057324841,0.015923567,0.003184713,0.012738854,0,0,0,0.012738854
1419811.txt,P5,SPA,high,337,13,87,55,44,7,6.692307692,4.230769231,3.384615385,0.538461538,40,9,0,1,0,0,0,2,0.118694362,0.026706231,0,0.002967359,0,0,0,0.005934718
1419929.txt,P4,SPA,medium,287,20,85,49,21,6,4.25,2.45,1.05,0.3,21,14,1,4,0,1,0,1,0.073170732,0.048780488,0.003484321,0.013937282,0,0.003484321,0,0.003484321
1421729.txt,P1,SPA,medium,315,14,61,63,29,9,4.357142857,4.5,2.071428571,0.642857143,15,9,1,2,0,2,0,0,0.047619048,0.028571429,0.003174603,0.006349206,0,0.006349206,0,0
1427804.txt,P4,SPA,medium,346,22,92,55,38,8,4.181818182,2.5,1.727272727,0.363636364,40,3,5,1,1,1,0,1,0.115606936,0.00867052,0.014450867,0.002890173,0.002890173,0.002890173,0,0.002890173
1428904.txt,P6,SPA,medium,358,5,79,75,22,9,15.8,15,4.4,1.8,10,14,0,3,2,0,0,2,0.027932961,0.039106145,0,0.008379888,0.005586592,0,0,0.005586592
1430760.txt,P1,SPA,high,386,14,80,73,36,10,5.714285714,5.214285714,2.571428571,0.714285714,14,16,5,3,1,2,0,6,0.03626943,0.041450777,0.012953368,0.007772021,0.002590674,0.005181347,0,0.015544041
1432072.txt,P2,SPA,high,415,25,99,80,38,2,3.96,3.2,1.52,0.08,13,11,2,5,0,1,0,3,0.031325301,0.026506024,0.004819277,0.012048193,0,0.002409639,0,0.007228916
1432328.txt,P8,SPA,medium,298,5,67,63,30,6,13.4,12.6,6,1.2,17,6,0,5,0,0,0,8,0.05704698,0.020134228,0,0.016778523,0,0,0,0.026845638
1436872.txt,P1,SPA,medium,237,8,59,48,27,5,7.375,6,3.375,0.625,7,7,2,0,1,0,0,4,0.029535865,0.029535865,0.008438819,0,0.004219409,0,0,0.016877637
1437619.txt,P1,SPA,high,324,16,61,61,33,11,3.8125,3.8125,2.0625,0.6875,14,15,1,9,0,0,0,2,0.043209877,0.046296296,0.00308642,0.027777778,0,0,0,0.00617284
1439337.txt,P6,SPA,high,422,14,70,72,40,14,5,5.142857143,2.857142857,1,16,20,1,0,1,0,0,1,0.037914692,0.047393365,0.002369668,0,0.002369668,0,0,0.002369668
1441557.txt,P8,SPA,medium,367,11,71,84,35,6,6.454545455,7.636363636,3.181818182,0.545454545,5,8,0,7,1,0,0,1,0.013623978,0.021798365,0,0.019073569,0.002724796,0,0,0.002724796
1443043.txt,P4,SPA,high,325,15,74,60,28,8,4.933333333,4,1.866666667,0.533333333,23,13,1,1,1,1,0,1,0.070769231,0.04,0.003076923,0.003076923,0.003076923,0.003076923,0,0.003076923
1443872.txt,P8,SPA,high,385,14,66,91,27,14,4.714285714,6.5,1.928571429,1,11,12,1,4,1,0,0,2,0.028571429,0.031168831,0.002597403,0.01038961,0.002597403,0,0,0.005194805
1448354.txt,P8,SPA,high,404,18,71,95,36,6,3.944444444,5.277777778,2,0.333333333,9,11,2,2,2,1,0,2,0.022277228,0.027227723,0.004950495,0.004950495,0.004950495,0.002475248,0,0.004950495
1448478.txt,P2,SPA,high,313,13,68,61,41,4,5.230769231,4.692307692,3.153846154,0.307692308,11,5,1,2,0,0,0,3,0.03514377,0.015974441,0.003194888,0.006389776,0,0,0,0.009584665
1448680.txt,P7,SPA,high,561,21,116,107,40,13,5.523809524,5.095238095,1.904761905,0.619047619,18,16,0,8,1,4,0,9,0.032085561,0.028520499,0,0.01426025,0.001782531,0.007130125,0,0.016042781
